road_segment_name_cbs,road_segment_name,road_segment_id,road,segment,provider_code,2020_cbs,2020_anyway,2021_cbs,2021_anyway,2022_cbs,2022_anyway,junctions_ids_in_segment,junctions_names_in_segment,road_names_matches,2020_match,2021_match,2022_match,all_match,diff_anyway_cbs
צומת לאל-זהרייה (דרום) - צומת לקרית ארבע,צומת לאל-זהרייה (דרום) - צומת לקרית ארבע,600810.0,60,810,1,10.0,10,7.0,7,5.0,5,"[7076, 7077, 7078, 7079, 7080, 7186, 7240, 10689, 7241, 10476, 10485, 11504, 11916, 11937, 12007, 12264, 12448]","['צומת עתניאל', 'כניסה לעבדה', 'צומת א-טבקה', 'צומת ח`רבת אל-הג`רה', 'כניסה לחברון', 'צומת שמעה', 'צומת לאל-זהרייה (דרום)', 'צומת לא-זהרייה (צפון)', 'צומת לחברון', 'כניסה לשמעה', 'צומת מיתר', 'צומת חברון דרום', 'צומת לאל פור', 'כניסה לסמוע', 'כניסה לבית חגי', 'כניסה לחטמר יהודה', 'כניסה לאשתמוע']",True,True,True,True,True,0.0
צומת לאל-זהרייה (דרום) - צומת לקרית ארבע,צומת לאל-זהרייה (דרום) - צומת לקרית ארבע,600810.0,60,810,3,17.0,17,18.0,18,17.0,17,"[7076, 7077, 7078, 7079, 7080, 7186, 7240, 10689, 7241, 10476, 10485, 11504, 11916, 11937, 12007, 12264, 12448]","['צומת עתניאל', 'כניסה לעבדה', 'צומת א-טבקה', 'צומת ח`רבת אל-הג`רה', 'כניסה לחברון', 'צומת שמעה', 'צומת לאל-זהרייה (דרום)', 'צומת לא-זהרייה (צפון)', 'צומת לחברון', 'כניסה לשמעה', 'צומת מיתר', 'צומת חברון דרום', 'צומת לאל פור', 'כניסה לסמוע', 'כניסה לבית חגי', 'כניסה לחטמר יהודה', 'כניסה לאשתמוע']",True,True,True,True,True,0.0
צומת לקרית ארבע - צומת גוש עציון,צומת לקרית ארבע - צומת גוש עציון,600818.0,60,818,1,19.0,19,15.0,15,18.0,18,"[7083, 7085, 7190, 7192, 10555, 10558, 10611, 10658, 10660, 11153, 11494, 12510, 12511]","['צומת חלחול', 'כניסה לאל-ערוב', 'צומת העוקפים', 'צומת לקריית ארבע', 'צומת סעיר שיוח', 'צומת לאזור תעשייה קרית ארבע', 'צומת לקרית ארבע', 'כניסה לבני נעים', 'צומת סעיר', 'כניסה לקריית ארבע דרך נופי ממר', 'כניסה לבני נעים צפון', 'צומת כרמי צור', 'צומת עוקף חלחול']",True,True,True,True,True,0.0
צומת לקרית ארבע - צומת גוש עציון,צומת לקרית ארבע - צומת גוש עציון,600818.0,60,818,3,23.0,23,53.0,53,21.0,21,"[7083, 7085, 7190, 7192, 10555, 10558, 10611, 10658, 10660, 11153, 11494, 12510, 12511]","['צומת חלחול', 'כניסה לאל-ערוב', 'צומת העוקפים', 'צומת לקריית ארבע', 'צומת סעיר שיוח', 'צומת לאזור תעשייה קרית ארבע', 'צומת לקרית ארבע', 'כניסה לבני נעים', 'צומת סעיר', 'כניסה לקריית ארבע דרך נופי ממר', 'כניסה לבני נעים צפון', 'צומת כרמי צור', 'צומת עוקף חלחול']",True,True,True,True,True,0.0
צומת גוש עציון - צומת אל-חדר,צומת גוש עציון - צומת אל-חדר,600820.0,60,820,1,3.0,3,4.0,4,9.0,9,"[7086, 7087, 7088, 7089, 7174, 7246, 9216]","['צומת גוש עציון', 'צומת אל רם', 'כניסה לאלעזר', 'צומת בית לחם', 'צומת שיירות עציון (אפרתה דרום)', 'כניסה לנווה דניאל', 'כניסה לאפרת (צפון)']",True,True,True,True,True,0.0
צומת גוש עציון - צומת אל-חדר,צומת גוש עציון - צומת אל-חדר,600820.0,60,820,3,13.0,13,15.0,15,28.0,28,"[7086, 7087, 7088, 7089, 7174, 7246, 9216]","['צומת גוש עציון', 'צומת אל רם', 'כניסה לאלעזר', 'צומת בית לחם', 'צומת שיירות עציון (אפרתה דרום)', 'כניסה לנווה דניאל', 'כניסה לאפרת (צפון)']",True,True,True,True,True,0.0
צומת אל-חדר - צומת גבעת המטוס,צומת אל-חדר - צומת גבעת המטוס,600823.0,60,823,1,16.0,15,8.0,7,10.0,10,"[4246, 7090, 7091, 7092, 7289]","['צומת מנהרת גילה (דר`)', 'צומת בית ג`אלא', 'מחלף רוזמרין', 'צומת קבר רחל', 'צומת אל-חדר']",True,False,False,True,False,-2.0
צומת אל-חדר - צומת גבעת המטוס,צומת אל-חדר - צומת גבעת המטוס,600823.0,60,823,3,19.0,19,13.0,13,19.0,19,"[4246, 7090, 7091, 7092, 7289]","['צומת מנהרת גילה (דר`)', 'צומת בית ג`אלא', 'מחלף רוזמרין', 'צומת קבר רחל', 'צומת אל-חדר']",True,True,True,True,True,0.0
צומת א-ראם - מחלף כיכר אדם,צומת א-ראם - מחלף כיכר אדם,600830.0,60,830,1,1.0,1,0.0,0,3.0,3,"[7234, 8025, 11298, 11299]","['כניסה למעבר קלנדיה', 'צומת א-ראם', 'כניסה למחנה פליטים קלנדיה', 'כניסה לאראם']",True,True,True,True,True,0.0
צומת א-ראם - מחלף כיכר אדם,צומת א-ראם - מחלף כיכר אדם,600830.0,60,830,3,7.0,3,6.0,3,21.0,13,"[7234, 8025, 11298, 11299]","['כניסה למעבר קלנדיה', 'צומת א-ראם', 'כניסה למחנה פליטים קלנדיה', 'כניסה לאראם']",True,False,False,False,False,-15.0
מחלף כיכר אדם - צומת כוכב יעקב,מחלף כיכר אדם - צומת כוכב יעקב,600836.0,60,836,1,0.0,0,4.0,4,4.0,4,"[7222, 9946]","['מחלף כיכר אדם', 'כניסה לאזור תעשייה שער בנימין']",True,True,True,True,True,0.0
מחלף כיכר אדם - צומת כוכב יעקב,מחלף כיכר אדם - צומת כוכב יעקב,600836.0,60,836,3,11.0,11,11.0,11,11.0,11,"[7222, 9946]","['מחלף כיכר אדם', 'כניסה לאזור תעשייה שער בנימין']",True,True,True,True,True,0.0
צומת כוכב יעקב - צומת גבעת אסף,צומת כוכב יעקב - צומת גבעת אסף,600840.0,60,840,1,1.0,1,4.0,4,3.0,3,"[7205, 7265]","['צומת כוכב יעקב', 'צומת למעלה מכמש']",True,True,True,True,True,0.0
צומת כוכב יעקב - צומת גבעת אסף,צומת כוכב יעקב - צומת גבעת אסף,600840.0,60,840,3,4.0,5,7.0,7,11.0,11,"[7205, 7265]","['צומת כוכב יעקב', 'צומת למעלה מכמש']",True,False,True,True,False,1.0
צומת גבעת אסף - כניסה לעפרה,צומת גבעת אסף - כניסה לעפרה,600845.0,60,845,1,1.0,1,2.0,2,1.0,1,"[9619, 12233]","['צומת גבעת אסף', 'כניסה לעפרה דרום']",True,True,True,True,True,0.0
צומת גבעת אסף - כניסה לעפרה,צומת גבעת אסף - כניסה לעפרה,600845.0,60,845,3,2.0,2,9.0,9,9.0,9,"[9619, 12233]","['צומת גבעת אסף', 'כניסה לעפרה דרום']",True,True,True,True,True,0.0
כניסה לעפרה - צומת תפוח,כניסה לעפרה - צומת תפוח,600850.0,60,850,1,14.0,14,22.0,22,25.0,25,"[7022, 7095, 7096, 7097, 7175, 7255, 7261, 9729, 9921, 9953, 11695, 12093, 12502]","['צומת עפרה', 'צומת מזרעה א-שרקייה', 'כניסה לעמוריה', 'צומת סאוויה', 'כניסה לעלי-מעלה לבונה', 'כניסה לשילה', 'צומת לרחלים', 'צומת סילואד', 'כניסה לעפרה', 'כניסה למעלה לבונה', 'כניסה לסאויה', 'כניסה לעין יברוד מזרח', 'צומת רחלים1']",True,True,True,True,True,0.0
כניסה לעפרה - צומת תפוח,כניסה לעפרה - צומת תפוח,600850.0,60,850,3,19.0,19,11.0,11,23.0,23,"[7022, 7095, 7096, 7097, 7175, 7255, 7261, 9729, 9921, 9953, 11695, 12093, 12502]","['צומת עפרה', 'צומת מזרעה א-שרקייה', 'כניסה לעמוריה', 'צומת סאוויה', 'כניסה לעלי-מעלה לבונה', 'כניסה לשילה', 'צומת לרחלים', 'צומת סילואד', 'כניסה לעפרה', 'כניסה למעלה לבונה', 'כניסה לסאויה', 'כניסה לעין יברוד מזרח', 'צומת רחלים1']",True,True,True,True,True,0.0
צומת תפוח - צומת שומרון,צומת תפוח - צומת שומרון,600855.0,60,855,1,6.0,6,10.0,10,10.0,10,"[7081, 7098, 7099, 7100, 7102, 9926, 7199, 7221, 7260, 9095, 10245, 12082, 12194]","['כניסה לתפוח', 'צומת תפוח', 'צומת ח`ווארה', 'צומת עורתא', 'כניסה לדיר שרף', 'צומת עוקף שכם (דרום)', 'כניסה לביתא', 'צומת יצהר', 'כניסה לקוזה', 'כניסה לקדומים (מועצה מקומית)', 'צומת ליצהר', 'צומת צרה', 'כניסה לחוות גלעד']",True,True,True,True,True,0.0
צומת תפוח - צומת שומרון,צומת תפוח - צומת שומרון,600855.0,60,855,3,23.0,23,28.0,28,23.0,23,"[7081, 7098, 7099, 7100, 7102, 9926, 7199, 7221, 7260, 9095, 10245, 12082, 12194]","['כניסה לתפוח', 'צומת תפוח', 'צומת ח`ווארה', 'צומת עורתא', 'כניסה לדיר שרף', 'צומת עוקף שכם (דרום)', 'כניסה לביתא', 'צומת יצהר', 'כניסה לקוזה', 'כניסה לקדומים (מועצה מקומית)', 'צומת ליצהר', 'צומת צרה', 'כניסה לחוות גלעד']",True,True,True,True,True,0.0
צומת שומרון - כניסה למוקייבלה,צומת שומרון - כניסה למוקייבלה,600860.0,60,860,1,5.0,5,3.0,3,6.0,5,"[7073, 7103, 7104, 7105, 7106, 7107, 7108, 7109, 7110, 10091, 11300, 11301, 11763, 11985]","['צומת שומרון', 'כניסה לשבי שומרון', 'צומת סבסטיה', 'צומת ג`בע (ג`נין)', 'כניסה לענזה', 'צומת דותן', 'צומת קבאטיה', 'צומת ג`נין', 'צומת בית קאד', 'צומת לשבי שומרון', 'כניסה לצבאח אלחיר', 'כניסה למחסום גלבוע', 'צומת מרכה', 'שער יישוב צבאח אלחיר']",True,True,True,False,False,-1.0
צומת שומרון - כניסה למוקייבלה,צומת שומרון - כניסה למוקייבלה,600860.0,60,860,3,1.0,1,1.0,1,11.0,9,"[7073, 7103, 7104, 7105, 7106, 7107, 7108, 7109, 7110, 10091, 11300, 11301, 11763, 11985]","['צומת שומרון', 'כניסה לשבי שומרון', 'צומת סבסטיה', 'צומת ג`בע (ג`נין)', 'כניסה לענזה', 'צומת דותן', 'צומת קבאטיה', 'צומת ג`נין', 'צומת בית קאד', 'צומת לשבי שומרון', 'כניסה לצבאח אלחיר', 'כניסה למחסום גלבוע', 'צומת מרכה', 'שער יישוב צבאח אלחיר']",True,True,True,False,False,-2.0
,,,60,999,3,0.0,,3.0,,4.0,,,,False,False,False,False,False,-7.0
מחלף באקה-ג`ת - כניסה לבאקה אל גרבייה מערב,מחלף באקה-ג`ת - כניסה לבאקה אל גרבייה מערב,610030.0,61,30,1,2.0,2,2.0,2,6.0,6,"[4204, 10781]","['מחלף באקה-ג`ת', 'כניסה לבאקה אל גרבייה מערב']",True,True,True,True,True,0.0
מחלף באקה-ג`ת - כניסה לבאקה אל גרבייה מערב,מחלף באקה-ג`ת - כניסה לבאקה אל גרבייה מערב,610030.0,61,30,3,8.0,8,12.0,12,25.0,25,"[4204, 10781]","['מחלף באקה-ג`ת', 'כניסה לבאקה אל גרבייה מערב']",True,True,True,True,True,0.0
מחלף קיסריה - צומת נחל חדרה,מחלף קיסריה - צומת נחל חדרה,650010.0,65,10,1,1.0,1,3.0,3,3.0,3,"[91, 3977, 9122]","['מחלף קיסריה', 'צומת', 'כניסה למחצבה 1']",True,True,True,True,True,0.0
מחלף קיסריה - צומת נחל חדרה,מחלף קיסריה - צומת נחל חדרה,650010.0,65,10,3,14.0,14,54.0,54,39.0,39,"[91, 3977, 9122]","['מחלף קיסריה', 'צומת', 'כניסה למחצבה 1']",True,True,True,True,True,0.0
צומת נחל חדרה - צומת חדרה (מזרח),צומת נחל חדרה - צומת חדרה (מזרח),650020.0,65,20,1,6.0,6,4.0,4,9.0,9,"[367, 12239]","['צומת נחל חדרה', 'צומת נחל חדרה מזרח']",True,True,True,True,True,0.0
צומת נחל חדרה - צומת חדרה (מזרח),צומת נחל חדרה - צומת חדרה (מזרח),650020.0,65,20,3,14.0,14,19.0,19,31.0,31,"[367, 12239]","['צומת נחל חדרה', 'צומת נחל חדרה מזרח']",True,True,True,True,True,0.0
צומת חדרה (מזרח) - צומת אלון (שמורת אלון),צומת חדרה (מזרח) - צומת אלון (שמורת אלון),650030.0,65,30,1,4.0,4,4.0,4,5.0,5,"[1079, 1081, 9052]","['צומת חדרה (מזרח)', 'צומת גרנות (גן שמואל)', 'כניסה לגן שמואל']",True,True,True,True,True,0.0
צומת חדרה (מזרח) - צומת אלון (שמורת אלון),צומת חדרה (מזרח) - צומת אלון (שמורת אלון),650030.0,65,30,3,14.0,14,24.0,24,33.0,33,"[1079, 1081, 9052]","['צומת חדרה (מזרח)', 'צומת גרנות (גן שמואל)', 'כניסה לגן שמואל']",True,True,True,True,True,0.0
צומת אלון (שמורת אלון) - צומת חנה,צומת אלון (שמורת אלון) - צומת חנה,650040.0,65,40,1,3.0,3,1.0,1,5.0,5,"[1083, 1085]","['צומת אלון (שמורת אלון)', 'כניסה לתלמי אלעזר']",True,True,True,True,True,0.0
צומת אלון (שמורת אלון) - צומת חנה,צומת אלון (שמורת אלון) - צומת חנה,650040.0,65,40,3,11.0,11,12.0,12,9.0,9,"[1083, 1085]","['צומת אלון (שמורת אלון)', 'כניסה לתלמי אלעזר']",True,True,True,True,True,0.0
צומת חנה - צומת מנשה,צומת חנה - צומת מנשה,650050.0,65,50,1,4.0,4,0.0,0,2.0,2,[1087],['צומת חנה'],True,True,True,True,True,0.0
צומת חנה - צומת מנשה,צומת חנה - צומת מנשה,650050.0,65,50,3,7.0,7,2.0,2,8.0,8,[1087],['צומת חנה'],True,True,True,True,True,0.0
צומת מנשה - צומת משמר הגבול,צומת מנשה - צומת משמר הגבול,650060.0,65,60,1,8.0,3,8.0,7,7.0,5,"[1089, 1091]","['צומת מנשה', 'כניסה למרכז מנשה']",True,False,False,False,False,-8.0
צומת מנשה - צומת משמר הגבול,צומת מנשה - צומת משמר הגבול,650060.0,65,60,3,17.0,5,25.0,13,41.0,20,"[1089, 1091]","['צומת מנשה', 'כניסה למרכז מנשה']",True,False,False,False,False,-45.0
צומת משמר הגבול - כניסה לאום אל-פחם,צומת משמר הגבול - מחלף עירון,650062.0,65,62,1,44.0,7,38.0,2,39.0,3,[1093],['צומת משמר הגבול'],False,False,False,False,False,-109.0
צומת משמר הגבול - כניסה לאום אל-פחם,צומת משמר הגבול - מחלף עירון,650062.0,65,62,3,129.0,14,158.0,16,174.0,25,[1093],['צומת משמר הגבול'],False,False,False,False,False,-406.0
,מחלף עירון - כניסה לכפר קרע,650063.0,65,63,1,,16,,15,,12,"[1095, 1097, 4203, 10581]","['כניסה למחצבה', 'כניסה ליער עירון', 'מחלף עירון', 'צומת לעירון']",False,False,False,False,False,43.0
,מחלף עירון - כניסה לכפר קרע,650063.0,65,63,3,,49,,53,,79,"[1095, 1097, 4203, 10581]","['כניסה למחצבה', 'כניסה ליער עירון', 'מחלף עירון', 'צומת לעירון']",False,False,False,False,False,181.0
,כניסה לכפר קרע - צומת לברטעה (קציר),650064.0,65,64,1,,5,,4,,8,"[1099, 3015]","['כניסה לכפר קרע', 'כניסה לתחנת דלק עירון']",False,False,False,False,False,17.0
,כניסה לכפר קרע - צומת לברטעה (קציר),650064.0,65,64,3,,22,,34,,19,"[1099, 3015]","['כניסה לכפר קרע', 'כניסה לתחנת דלק עירון']",False,False,False,False,False,75.0
,צומת לברטעה (קציר) - צומת ערערה,650065.0,65,65,1,,8,,7,,6,"[1101, 1103]","['צומת לברטעה (קציר)', 'כניסה לערה']",False,False,False,False,False,21.0
,צומת לברטעה (קציר) - צומת ערערה,650065.0,65,65,3,,8,,10,,8,"[1101, 1103]","['צומת לברטעה (קציר)', 'כניסה לערה']",False,False,False,False,False,26.0
,צומת ערערה - צומת מי עמי,650066.0,65,66,1,,9,,3,,7,"[1105, 3630]","['צומת ערערה', 'כניסה למשטרת עירון']",False,False,False,False,False,19.0
,צומת ערערה - צומת מי עמי,650066.0,65,66,3,,26,,37,,32,"[1105, 3630]","['צומת ערערה', 'כניסה למשטרת עירון']",False,False,False,False,False,95.0
,צומת מי עמי - כניסה לאום אל-פחם,650067.0,65,67,1,,4,,8,,5,"[1109, 3509, 9669, 10797]","['צומת מי עמי', ""כניסה לח' אל-בטן"", 'כניסה למועאוויה', 'כניסה לאום אל פחם רח אבו נופל']",False,False,False,False,False,17.0
