ishuv,SEMEL_RECHOV,SHEM_RECHOV
9000,377,מקלף מרדכי
9000,380,משעול סוסיה
9000,388,מגידו
9000,404,ביאליק
9000,405,בצלאל
9000,411,"חז""ל"
9000,412,טשרניחובסקי
9000,419,שמעוני
9000,422,כהן יעקב
9000,434,דינה
9000,435,הרב טנא שלמה
9000,449,אביגור שאול
9000,459,רחבת שמגר השופט
9000,460,שיטרית
9000,464,"רחבת לח""י"
9000,469,שרת משה
9000,470,חזני מיכאל
9000,472,שד גולדה מאיר
9000,483,עכו
9000,484,עין גדי
9000,485,שד ידין יגאל
9000,498,ששת הימים
9000,501,ארלוזורוב
9000,504,גולומב
9000,506,גוש עציון
9000,507,הנוטר
9000,508,השלום
9000,509,וינגייט
9000,510,זיסו
9000,514,סנש חנה
9000,531,האורגים
9000,533,נורדאו מקס
9000,550,ניצני עזריאל
9000,551,אבוחצירא
9000,556,אולשן יצחק
9000,560,אקצין בנימין
9000,572,דיין משה
9000,587,ירקוני עמוס
9000,590,מסקין אהרון
9000,603,הגאולים
9000,606,המעפילים
9000,607,ז'בוטינסקי זאב
9000,612,קרן היסוד
9000,615,הכשרת הישוב
9000,616,אלון יגאל
9000,652,רודנסקי שמואל
9000,658,"ח""ן"
9000,701,"שז""ר זלמן"
9000,702,דרך אילת
9000,804,בזל
9000,810,דרך המשחררים
9000,811,שד רגר יצחק
9000,814,ויצמן
9000,818,מונטיפיורי
9000,820,סוקולוב
9000,826,הרצפלד אברהם
9000,827,לוין שמריהו
9000,828,התקוה
9000,829,קרויצר מנחם
9000,833,המלאכה
9000,834,בן צבי יצחק
9000,835,הנגרים
9000,836,נהרים
9000,837,סולד הנריאטה
9000,841,גרשפלד
9000,843,יהודה הנחתום
9000,844,יוסי הבורסקאי
9000,845,פנחס החוצב
9000,846,יהושע הצורף
9000,847,יצחק נפחא
9000,849,מוריה
9000,855,הבדיל
9000,857,הפלדה
9000,860,הפועלים
9000,865,הבונים
9000,867,סדנא
9000,871,אפיקים בנגב
9000,879,סלמה
9000,885,יחיל חיים
9000,893,מלל סעדיה
9000,895,בן עמי אברהם
9000,900,"אצ""ג"
9000,906,בית אשל
9000,914,האבות
9000,917,הדסה
9000,918,ההגנה
9000,919,ההסתדרות
9000,921,החלוץ
9000,923,"הפלמ""ח"
9000,925,הרצל
9000,933,טרומפלדור
9000,941,מורדי הגטאות
9000,949,נפתלי
9000,950,סמילנסקי
9000,953,העצמאות
9000,956,קרן קיימת לישראל
9000,964,"רמב""ם"
9000,969,שמחוני אסף
9000,971,כפר הדרום
9000,976,אהוד בן גרא
9000,978,הגדודים
9000,982,קנדל הנרי
9000,983,השווקים
9000,988,אימבר
9000,995,שדרת חיל הנדסה
9000,1001,אטד
9000,1005,חבצלת הנגב
9000,1011,צבר
9000,1012,רותם
9000,1013,שטה
9000,1015,אירוס הנגב
9000,1016,"הע""ל"
9000,1018,יסמין
9000,1027,נרקיס
9000,1043,בר ניסן
9000,1054,אביגדור המאירי
9000,1056,"הצ""ח"
9000,1063,חטיבה שמונה
9000,1066,יוהנה ז'בוטינסקי
9000,1067,ייבין יהושע
9000,1072,ניב דוד
9000,1076,סקולסקי שלמה
9000,1077,סרן דב
9000,1078,סתוי משה
9000,1081,פיארברג
9000,1082,פיכמן יעקב
9000,1083,מקור חיים
9000,1089,רוזנבלום הרצל
9000,1091,רונאל דב
9000,1092,טל חרמון
9000,1094,שופמן גרשון
9000,1100,גוטמן נחום
9000,1102,יערי מאיר
9000,1105,לנדאו חיים
9000,1112,אביטל
9000,1118,אהרונסון
9000,1120,"אחימאיר אב""א"
9000,1133,ברוידס אברהם
9000,1146,הגאונים
9000,1149,המלכים
9000,1163,לוזון אפרים
9000,1165,לסקר פרץ
9000,1180,פיינברג אבשלום
9000,1189,הרב קפאח
9000,1190,רבקה
9000,1193,רחל אמנו
9000,1205,בן דוד יוסף
9000,1220,דרך אביטל אביגדור
9000,1232,חן ארנסט
9000,1240,המדע
9000,1254,שירמן חיים
9000,1258,אלישר
9000,1262,אלקלעי יהודה
9000,1270,"שד בנ""צ כרמל"
9000,1288,אורי צבי
9000,1292,ברזני משה
9000,1296,המרד
9000,1300,חכים אליהו
9000,1304,פיינשטיין מאיר
9000,1349,פיקרד
9000,1356,שדרת הערים התאומו
9000,1368,פורת קלמן
9000,1369,שד' חכם דוד
9000,1370,"שד צה""ל"
9000,1375,הרב גורן שלמה
9000,1377,וילנסקי משה
9000,1389,דרך אילן רמון
9000,1395,ברנע דב
9000,1410,שד רוטשילד
9000,1411,דקל
9000,6600,נווה זאב
9000,6607,קרית יהודית
9000,6608,עמק שרה
9000,6610,רמות באר שבע
9000,6611,בנה ביתך רמות
9100,107,ההגנה
9100,129,הגדוד העברי
9100,135,חניתה
9100,140,שדה יצחק
9100,143,דוד בן גאון
9100,145,מסריק
9100,160,"בי""ח הממשלתי"
9100,204,טרומפלדור
9100,211,דרך יחיעם
9100,212,הזיתים
9100,213,דרך סטרומה
9100,214,קבוץ גלויות
9100,217,אביר יעקב
9100,223,גדוד 21
9100,224,דרך העצמאות
9100,226,הגלעד
9100,228,שד בן צבי
9100,230,הר תבור
9100,231,השרון
9100,313,שריר אפרים
9100,321,שד אשכול
9100,322,שפרינצק
9100,325,הזמיר
9100,328,איסי לה מולינו
9100,402,קפלן
9100,404,הרצל
9100,408,סולד
9100,409,לוחמי הגטאות
9100,411,ויצמן
9100,412,שד הגעתון
9100,413,רמז
9100,414,בלפור
9100,415,פינסקר
9100,416,ז'בוטינסקי
9100,417,המיסדים
9100,418,שטינמץ מקס
9100,420,המעפילים
9100,421,העליה
9100,423,גולומב
9100,426,וולפסון
9100,441,ישורון
9100,447,עגנון
9100,458,"שדרת שז""ר"
9100,461,אירית
9100,467,שקד
9100,501,לוטוס
9100,523,סחלב
9100,6506,ש עמידר
9100,6511,שכ עין שרה
9100,6514,גבעת רגום
9100,9000,נהריה
9200,105,שאול המלך
9200,112,ירושלים הבירה
9200,136,בלפור
9200,161,אחד העם
9200,181,שדרות הארבעה
9200,204,"שז""ר זלמן"
9200,206,ויצמן חיים
9200,212,בן גוריון
9200,245,שד יצחק רבין
9200,249,לוי אשכול
9200,6508,שכ גורדון
9200,6520,קרית רבין
9300,121,המיסדים
9300,125,הנדיב
9300,128,"שד ניל""י"
9300,132,ז'בוטינסקי
9300,184,דרך אהרן
9300,190,הכובשים
9300,195,הדגן
9300,212,הרקפת
9300,239,ספיר
9300,243,העצמאות
9300,245,"תש""ח"
9300,256,השמורה
9300,280,שדרת מעוף הציפור
9400,101,ויצמן
9400,102,קפלנסקי
9400,103,מוהליבר
9400,108,טננבוים
9400,112,רמז
9400,116,הרצל
9400,121,ארלוזורוב
9400,124,עץ האפרסק
9400,125,אשכנזי
9400,126,דרך העצמאות
9400,131,מקלב אורי
9400,135,חתוכה סעדיה
9400,137,מרכוס דוד
9400,140,יצחק שדה
9400,145,צבי ישי
9400,155,כצנלסון
9400,157,נורדאו
9400,158,שבזי
9400,164,בר סימנטוב יעקב
9400,166,וינהויז זאב
9400,168,ז'בוטינסקי
9400,174,מוצקין
9400,184,השלום
9400,185,גולדה מאיר
9400,186,דרך דיין משה
9400,187,שד בגין
9400,188,דרך החורש
9400,209,החרושת
9400,210,אלטלף אברהם
9400,211,אזור התעשייה
9400,212,גירון אברהם
9400,230,מבוא אלה
9500,101,התל
9500,115,קרן היסוד
9500,116,שבטי ישראל
9500,120,"הפלמ""ח"
9500,126,הגפן
9500,127,שד בן גוריון
9500,128,דפנה
9500,129,אילון
9500,131,הברושים
9500,133,אפרים
9500,135,יחיעם
9500,136,הנרקיסים
9500,143,סולד
9500,145,שד ירושלים
9500,147,קרן קיימת לישראל
9500,149,שד ויצמן
9500,150,החקלאים
9500,159,הגליל
9500,173,חיים
9500,180,יוספטל גיורא
9500,194,שמעון
9500,200,שלום עליכם
9500,208,"שד ח""ן"
9500,210,רחל
9500,216,המסגר
9500,217,חרושת
9500,219,היוצר
9500,221,מולר הנס
9500,233,שד המייסדים
9500,234,המכבים
9500,235,הקריון
9500,245,שד יצחק רבין
9500,270,יקינתון
9500,6503,שכ אפק
9500,6505,צור שלום
9500,6506,אזור תעשייה
9500,9000,קרית ביאליק
9600,101,הקוממיות
9600,111,"שד הפלמ""ח"
9600,113,מוהליבר
9600,115,יהודה הלוי
9600,118,שד ויצמן
9600,125,סטרומה
9600,131,להמן הרברט
9600,139,"צה""ל"
9600,143,הירדן
9600,154,שד ביאליק
9600,158,פרישמן
9600,159,פרץ
9600,161,שד ירושלים
9600,164,ז'בוטינסקי
9600,169,נמיר מרדכי
9600,174,יוספטל
9600,176,ספיר פנחס
9600,179,סולד רוברט
9600,183,שד בן צבי
9600,184,שרת משה
9600,187,בובר מרטין
9600,207,לכיש
9600,209,ארן זלמן
9600,224,שמעון
9600,229,שפירא משה
9600,230,תבור
9600,236,ארזים
9600,238,צאלון
9600,240,לבון פנחס
9600,243,גולדה מאיר
9600,252,"לח""י"
9600,284,אירוס
9600,6511,סביוני ים
9700,101,דרך רמתים
9700,104,בן גמלא יהושע
9700,107,ישורון
9700,110,בן גוריון
9700,111,הבנים
9700,112,משאבים
9700,135,הסוכנות
9700,152,רעות
9700,159,הרקון
9700,164,המכבים
9700,180,האילנות
9700,185,שרת משה
9700,186,אסף הרופא
9700,199,ז'בוטינסקי
9700,200,החרש
9700,208,סעדיה גאון
9700,298,אהוד בן גרא
9700,301,דרך מגדיאל
9700,303,אחוה
9700,311,סוקולוב
9700,318,גולומב
9700,344,אסירי ציון
9700,347,נטעים
9700,362,המסגר
9700,371,פדויים
9700,383,ארבל
9700,408,שד הנשיאים
9700,512,האודם
9700,6509,ש נוה נאמן
9700,9000,הוד השרון
9800,123,דרך העצמאות
9800,126,המיסדים
9800,137,הזית
9800,143,דרך העליה
9800,151,דרך המסילה
9800,155,"דרך ניל""י"
9800,157,רותם
9800,171,האורן
9800,180,החיטה
9800,3103,"דרך רגבים ג""ע"
9800,3125,"האשכול ג""ע"
9800,3128,"דרך הברושים ג""ע"
9800,6508,שכ הרכבת
